"Process_ID","N","SEED","ATE","SE","SEB","Lower","Upper","Cover","Time_Point","Time_CI"
1636,2000,546,0.00419875251604922,0.0462698924693348,0.0474498141986742,-0.086490236723847,0.0948877417559455,1,204.063017606735,5.74588775634766e-05
1637,4000,546,0.0584871947189127,0.0330387525235445,0.0329922586946851,-0.0062687602272346,0.12324314966506,1,685.744569778442,0.000123739242553711
1638,1000,547,0.185445988963885,0.0666325484325296,0.0634396930617949,0.0548461940361269,0.316045783891643,0,102.496420145035,4.83989715576172e-05
1639,2000,547,-0.0659559251883305,0.0470265490072827,0.0455745895729029,-0.158127961242605,0.0262161108659435,1,413.440115690231,8.17775726318359e-05
163,2000,55,-0.0680244718344349,0.047615026642079,0.0475678746568301,-0.16134992405291,0.0253009803840399,1,213.952410459518,8.17775726318359e-05
1640,4000,547,-0.0225654337166632,0.0327140492298064,0.0332275248281222,-0.0866849702070837,0.0415541027737573,1,741.83206820488,8.70227813720703e-05
1641,1000,548,0.019217201725443,0.0685722597046125,0.0684066913347816,-0.115184427295598,0.153618830746483,1,150.891954421997,5.65052032470703e-05
1642,2000,548,-0.0892645151227006,0.0491364893288076,0.0502284281427677,-0.185572034207164,0.00704300396176226,1,411.269910335541,8.84532928466797e-05
1643,4000,548,0.0493532831541021,0.0335839781725397,0.0343720266617299,-0.0164713140640757,0.11517788037228,1,944.43816113472,9.03606414794922e-05
1644,1000,549,0.0118965726966263,0.0651012834170274,0.0643346472587846,-0.115701942800747,0.139495088194,1,212.9601521492,9.98973846435547e-05
1645,2000,549,-0.09210270136849,0.0491517342309543,0.048634725737614,-0.18844010046116,0.00423469772418036,1,197.443576574326,5.10215759277344e-05
1646,4000,549,-0.00678689915909221,0.03296221767539,0.0330156000735115,-0.0713928458028566,0.0578190474846722,1,505.409246444702,7.60555267333984e-05
1647,1000,550,0.0126027208980692,0.0698913347484679,0.0694617796161942,-0.124384295208928,0.149589737005066,1,149.933214664459,5.340576171875e-05
1648,2000,550,0.0560567926738699,0.0480841471696642,0.0485910053212077,-0.0381881357786719,0.150301721126412,1,201.616908550262,5.31673431396484e-05
1649,4000,550,-0.0391363435734134,0.0325466095937054,0.0329425839144672,-0.102927698377076,0.0246550112302491,1,970.905824422836,8.34465026855469e-05
164,4000,55,-0.0224117384920036,0.0332348728828473,0.0339489726157811,-0.0875520893423843,0.0427286123583771,1,659.516376018524,7.27176666259766e-05
1650,1000,551,0.017582267276301,0.0695677147661269,0.0684788479304035,-0.118770453665308,0.15393498821791,1,194.854470729828,5.45978546142578e-05
1651,2000,551,-0.0159233390627553,0.0464202008320419,0.0470370551550532,-0.106906932693557,0.0750602545680468,1,207.549172639847,5.41210174560547e-05
1652,4000,551,0.0780472532981165,0.0327291127490769,0.033129367976603,0.0138981923099259,0.142196314286307,0,707.120005130768,0.00011444091796875
1653,1000,552,-0.0379438741291721,0.0666463667487972,0.0640381558533336,-0.168570752956815,0.0926830046984704,1,107.227640151978,7.98702239990234e-05
1654,2000,552,0.07868016761958,0.0483954971464165,0.0489948980966501,-0.0161750067873962,0.173535342026556,1,295.45800948143,0.000137805938720703
1655,4000,552,-0.00151289240439959,0.0337094590883035,0.034168759692094,-0.0675834322174744,0.0645576474086753,1,467.714353561401,8.10623168945312e-05
1656,1000,553,-0.10567513313317,0.0677736781308427,0.066812331388063,-0.238511542269622,0.0271612760032812,1,80.1471164226532,3.38554382324219e-05
1657,2000,553,0.0241533178312986,0.0487414974818936,0.0482088933885798,-0.0713800172332128,0.11968665289581,1,221.622278690338,8.10623168945312e-05
1658,4000,553,-0.0504078091232081,0.0331273730922189,0.033720411340237,-0.115337460383957,0.0145218421375409,1,503.13653755188,7.10487365722656e-05
1659,1000,554,-0.0139250566301965,0.0690149409684599,0.0677900915527136,-0.149194340928378,0.121344227667985,1,137.837737083435,6.03199005126953e-05
165,1000,56,0.164508532573373,0.0635475578258383,0.0632962504171754,0.0399553192347296,0.289061745912016,0,135.13808631897,4.33921813964844e-05
1660,2000,554,-0.0058174085683704,0.0472001729850653,0.0473625522760959,-0.0983297476190983,0.0866949304823575,1,350.955726146698,6.36577606201172e-05
1661,4000,554,-0.0653239799473888,0.0329475410480681,0.0335082193243131,-0.129901160401602,-0.000746799493175451,0,886.915739297867,9.82284545898438e-05
1662,1000,555,-0.000359324447888256,0.0706813176598603,0.0691324540350666,-0.138894707061215,0.138176058165438,1,141.20009469986,5.19752502441406e-05
1663,2000,555,0.0218207054959748,0.0472515348817711,0.0482051858991158,-0.0707923028722965,0.114433713864246,1,302.270145654678,8.94069671630859e-05
1664,4000,555,0.0172382999018096,0.0331009223809115,0.0333283900311568,-0.0476395079647769,0.0821161077683961,1,657.936428070068,0.000157356262207031
1665,1000,556,0.0770727709908194,0.0644953642110313,0.064133296040537,-0.049338142862802,0.203483684844441,1,130.975424051285,4.86373901367188e-05
1666,2000,556,-0.0313192109299889,0.0491333817862129,0.0501576197926524,-0.127620639230966,0.0649822173709885,1,209.689819574356,7.55786895751953e-05
1667,4000,556,-0.0230137529415196,0.0328390938955831,0.033494814334617,-0.0873783769768624,0.0413508710938232,1,643.759318828583,7.2479248046875e-05
1668,1000,557,-0.111564811401665,0.0701991039421606,0.0697907700366557,-0.2491550551283,0.0260254323249694,1,205.104983091354,8.27312469482422e-05
1669,2000,557,-0.0208590719996613,0.0464746768049313,0.0475273376646349,-0.111949438537327,0.0702312945380041,1,411.822067022324,8.86917114257812e-05
166,2000,56,-0.00557125600273034,0.0474571370912495,0.0482761290659949,-0.0985872447015793,0.0874447326961187,1,376.3953332901,9.27448272705078e-05
1670,4000,557,0.00352257599957699,0.0334548263678736,0.0336709362105306,-0.0620488836814554,0.0690940356806093,1,735.59357881546,5.98430633544922e-05
1671,1000,558,0.0537038329398582,0.0704188506814068,0.0692747243534908,-0.0843171143956991,0.191724780275415,1,112.874126672745,8.22544097900391e-05
1672,2000,558,0.0687835895496646,0.0468487718099848,0.0462233671550949,-0.0230400031979057,0.160607182297235,1,223.155509233475,5.86509704589844e-05
1673,4000,558,0.00611054683545581,0.0325764943080575,0.0322769973219342,-0.0577393820083369,0.0699604756792486,1,649.06211400032,8.24928283691406e-05
1674,1000,559,0.0779734916165885,0.0692880783093152,0.0658206206740355,-0.0578311418696693,0.213778125102846,1,203.710507631302,5.22136688232422e-05
1675,2000,559,-0.014259556284839,0.047738094995324,0.0491922234694074,-0.107826222475674,0.079307109905996,1,213.406316995621,7.93933868408203e-05
1676,4000,559,-0.017396313882473,0.0332515488089237,0.034017103604606,-0.0825693495479635,0.0477767217830175,1,492.577639341354,6.22272491455078e-05
1677,1000,560,0.0689232120412626,0.065293885066788,0.0656289226485618,-0.0590528026896419,0.196899226772167,1,109.760321855545,3.57627868652344e-05
1678,2000,560,-0.0724078390580526,0.0474008997874297,0.0484649530916855,-0.165313602641415,0.0204979245253096,1,223.53854393959,5.36441802978516e-05
1679,4000,560,-0.0479222809407358,0.0333459678272762,0.0337663391002894,-0.113280377882197,0.0174358160007255,1,650.285382032394,7.84397125244141e-05
167,4000,56,0.00921215518772401,0.033498119716929,0.0337074396312182,-0.0564441594574569,0.0748684698329049,1,666.955543041229,0.000144720077514648
1680,1000,561,0.0748593536805714,0.0662218281903525,0.065533175887638,-0.0549354295725196,0.204654136933662,1,111.392595291138,6.55651092529297e-05
1681,2000,561,-0.0317653012436579,0.0481535294844753,0.0480182352527231,-0.12614621903323,0.0626156165459137,1,279.093206644058,4.79221343994141e-05
1682,4000,561,-0.0027335941007634,0.0340790479342582,0.0341715929452778,-0.0695285280519096,0.0640613398503828,1,469.234150409698,7.65323638916016e-05
1683,1000,562,0.108939938242452,0.0639710918908709,0.0633485983685878,-0.016443401863655,0.234323278348559,1,203.786517858505,9.03606414794922e-05
1684,2000,562,0.0555298137613393,0.0453656155270169,0.0481620676115859,-0.033386792671614,0.144446420194292,1,226.042593240738,0.000236988067626953
1685,4000,562,0.0111042868358351,0.0334610606672851,0.0337708391191237,-0.0544793920720438,0.0766879657437139,1,723.424537181854,6.24656677246094e-05
1686,1000,563,-0.0588398064687393,0.066796746742327,0.0692551537854961,-0.1897614300837,0.0720818171462216,1,151.862614631653,7.98702239990234e-05
1687,2000,563,-0.0170641113295049,0.0485623117863132,0.0478779334000136,-0.112246242430679,0.078118019771669,1,202.292230367661,6.72340393066406e-05
1688,4000,563,-0.0122400118040858,0.0330917777141681,0.0340000517984362,-0.0770998961238552,0.0526198725156836,1,462.488192558289,8.27312469482422e-05
1689,1000,564,0.0904457512138912,0.0660096312563176,0.067785552454187,-0.0389331260484914,0.219824628476274,1,154.675221443176,7.12871551513672e-05
168,1000,57,-0.0228349552048804,0.0669261521592424,0.0656886039840941,-0.154010213436996,0.108340303027235,1,102.51793050766,4.9591064453125e-05
1690,2000,564,0.0353645471098531,0.0470915556082144,0.0474322373744228,-0.0569349018822471,0.127663996101953,1,237.837349891663,7.20024108886719e-05
1691,4000,564,0.0378230648881547,0.0324906845149599,0.0335159696619401,-0.0258586767611667,0.101504806537476,1,459.948854207993,7.36713409423828e-05
1692,1000,565,-0.0305747171131042,0.0699584452987331,0.0687334878408309,-0.167693269898621,0.106543835672413,1,169.956594705582,5.24520874023438e-05
1693,2000,565,-0.0582083423267163,0.0469915348896401,0.047427100598289,-0.150311750710411,0.0338950660569784,1,428.549698591232,9.46521759033203e-05
1694,4000,565,-0.0114434698016896,0.0323247785078581,0.0327003026706153,-0.0748000356770915,0.0519130960737123,1,919.759264469147,8.82148742675781e-05
1695,1000,566,0.0713406660468761,0.0660014497528248,0.0676105131791288,-0.0580221754686606,0.200703507562413,1,216.883960962296,8.08238983154297e-05
1696,2000,566,-0.0321646829142886,0.0462015890714575,0.0474217841986624,-0.122719797494345,0.0583904316657681,1,325.588697195053,6.03199005126953e-05
1697,4000,566,0.0366490318393947,0.0332149237196073,0.0335890397626273,-0.0284522186510355,0.101750282329825,1,889.029387950897,9.84668731689453e-05
1698,1000,567,0.000292778391965198,0.066642155639993,0.0654467851853218,-0.130325846662421,0.130911403446352,1,155.744436740875,9.72747802734375e-05
1699,2000,567,0.0669010474143611,0.0479431008570131,0.0468843428507579,-0.0270674302653846,0.160869525094107,1,318.420279026031,8.58306884765625e-05
169,2000,57,-0.0345528576996655,0.0483473394428506,0.0491916070345691,-0.129313643007653,0.0602079276083217,1,392.570040225983,7.17639923095703e-05
16,2000,6,-0.0553500220862131,0.0463311726352447,0.0469201061998752,-0.146159120451293,0.0354590762788664,1,211.193273067474,8.7738037109375e-05
1700,4000,567,0.051785597923795,0.0331717408845324,0.0340103431196656,-0.0132310142098885,0.116802210057478,1,456.434128046036,7.36713409423828e-05
1701,1000,568,-0.0547466423527523,0.0686882815454172,0.0664982445960805,-0.18937567418177,0.0798823894762655,1,207.784411907196,7.67707824707031e-05
1702,2000,568,0.0570998995247245,0.0477981021369207,0.0461814918105178,-0.0365843806636401,0.150784179713089,1,229.055476427078,5.26905059814453e-05
1703,4000,568,0.0281386585663843,0.0338543024795495,0.0342021376074587,-0.0382157742935328,0.0944930914263014,1,438.926285266876,8.44001770019531e-05
1704,1000,569,0.0970019876469624,0.0714939355499042,0.0688443255723408,-0.0431261260308498,0.237130101324775,1,209.121712446213,7.12871551513672e-05
1705,2000,569,-0.0379794493015489,0.0467951265211442,0.04758063283529,-0.129697897282992,0.0537389986798937,1,164.886247396469,4.10079956054688e-05
1706,4000,569,0.0203442267820511,0.0320269782471488,0.0324460878348593,-0.0424286505823605,0.0831171041464627,1,690.756343364716,8.20159912109375e-05
1707,1000,570,0.0705786331006166,0.0689252581849974,0.0693115232659175,-0.0645148729419784,0.205672139143212,1,221.490936517715,9.41753387451172e-05
1708,2000,570,0.0310742180727863,0.0459059326041013,0.0463618975828398,-0.0589014098312523,0.121049845976825,1,295.754293441772,6.67572021484375e-05
1709,4000,570,-0.0142715820767617,0.0323805964304386,0.0324993328130661,-0.0777375510804212,0.0491943869268979,1,718.681069612503,0.000104904174804688
170,4000,57,-0.0101838832272884,0.0328693639149424,0.0328221785841424,-0.0746078365005754,0.0542400700459986,1,480.733289957047,9.1552734375e-05
1710,1000,571,0.0901069104695218,0.0690591218936946,0.0712008940313426,-0.0452489684421195,0.225462789381163,1,218.825649499893,9.08374786376953e-05
1711,2000,571,0.0569561828463229,0.04767968440966,0.0490913674846392,-0.0364959985966107,0.150408364289256,1,301.167560100555,6.29425048828125e-05
1712,4000,571,-0.0284776883369623,0.032620043005422,0.033300972798002,-0.0924129726275893,0.0354575959536647,1,807.082696676254,7.62939453125e-05
1713,1000,572,0.0741598300825653,0.0678031306351324,0.0678997203268484,-0.0587343059622943,0.207053966127425,1,153.36052775383,4.69684600830078e-05
1714,2000,572,0.0536953456292361,0.0486025106962047,0.0493897857730081,-0.0415655753353251,0.148956266593797,1,283.466905355453,6.38961791992188e-05
1715,4000,572,0.00754479404353893,0.0328191336200964,0.0337927579843215,-0.0567807078518499,0.0718702959389278,1,821.622666120529,9.89437103271484e-05
1716,1000,573,0.066132716709745,0.0657671582798596,0.0664692863177898,-0.0627709135187798,0.19503634693827,1,97.2737507820129,5.60283660888672e-05
1717,2000,573,-0.024743168109607,0.049533248183129,0.0492529136088466,-0.12182833454854,0.0723419983293258,1,449.631038188934,9.29832458496094e-05
1718,4000,573,-0.0377312464704107,0.0332558131564564,0.0337477917197572,-0.102912640257065,0.0274501473162439,1,662.460781097412,9.25064086914062e-05
1719,1000,574,0.0795750683094694,0.0689521336332913,0.0706810533321249,-0.0555711136117817,0.21472125023072,1,145.955178022385,5.43594360351562e-05
171,1000,58,-0.0995172303796291,0.0701861469557896,0.0673573957190755,-0.237082078412977,0.0380476176537184,1,195.300325632095,8.67843627929688e-05
1720,2000,574,0.0242345204826001,0.0465431329898389,0.0467847496138726,-0.0669900201774841,0.115459061142684,1,212.147619485855,6.41345977783203e-05
1721,4000,574,-0.0217296485249081,0.0334103703850503,0.033482342337437,-0.0872139744796067,0.0437546774297906,1,492.841980934143,8.22544097900391e-05
1722,1000,575,-0.043924209325737,0.0725014925574649,0.0682841910747981,-0.186027134738368,0.0981787160868942,1,105.298269271851,4.33921813964844e-05
1723,2000,575,0.0360001834451754,0.0481027358243992,0.0473917406896649,-0.058281178770647,0.130281545660998,1,218.144115686417,5.88893890380859e-05
1724,4000,575,-0.0397008569194096,0.0327880160503362,0.0335110665471507,-0.103965368378068,0.0245636545392493,1,441.505793333054,7.22408294677734e-05
1725,1000,576,0.0377402379798657,0.0636503225378078,0.0661305656695233,-0.0870143941942375,0.162494870153969,1,217.732357978821,7.2479248046875e-05
1726,2000,576,-0.049372452310723,0.0467734761526233,0.0468680270532937,-0.141048465569865,0.0423035609484187,1,258.855375528336,7.08103179931641e-05
1727,4000,576,0.00976812102806195,0.0335997435120508,0.03416332446712,-0.0560873762555577,0.0756236183116816,1,622.273371219635,5.79357147216797e-05
1728,1000,577,0.00177892992356848,0.0671629950690361,0.0655659137257202,-0.129860540411742,0.133418400258879,1,207.008814811707,8.58306884765625e-05
1729,2000,577,-0.0143727453358432,0.0468255373567952,0.0468402765718736,-0.106150798555162,0.0774053078834754,1,213.292930603027,6.43730163574219e-05
172,2000,58,0.00613472743318098,0.0452991931228409,0.0455982554276356,-0.0826516910875871,0.0949211459539491,1,404.231271028519,7.12871551513672e-05
1730,4000,577,0.0155997467719788,0.0333470301107113,0.033346197573329,-0.0497604322450152,0.0809599257889729,1,707.820979118347,7.29560852050781e-05
1731,1000,578,0.0757933968006584,0.0709625291636579,0.0652927417529841,-0.0632931603601111,0.214879953961428,1,153.289887905121,5.12599945068359e-05
1732,2000,578,0.0138378956284747,0.0482140813552258,0.04766159092602,-0.0806617038277678,0.108337495084717,1,423.524257183075,7.98702239990234e-05
1733,4000,578,-0.0107402057617458,0.0333145795481826,0.0340319670960493,-0.0760367816761836,0.054556370152692,1,965.447130680084,9.918212890625e-05
1734,1000,579,-0.0081464691927178,0.0673661423318336,0.0673503756469371,-0.140184108163112,0.123891169777676,1,158.801392316818,8.0108642578125e-05
1735,2000,579,0.0534357268388818,0.0489630114423333,0.0472174284748587,-0.0425317755880915,0.149403229265855,1,439.652472496033,7.48634338378906e-05
1736,4000,579,0.0612456556394123,0.0328379964276599,0.032749950229242,-0.00311681735880106,0.125608128637626,1,706.921050310135,0.000137567520141602
1737,1000,580,-0.0523500404249265,0.0661819887277092,0.0630102518656646,-0.182066738331237,0.0773666574813835,1,105.8590695858,3.83853912353516e-05
1738,2000,580,0.0290290882556931,0.0469580487845708,0.0468389876524609,-0.0630086873620657,0.121066863873452,1,314.267025709152,0.000117301940917969
1739,4000,580,-0.00156739106109955,0.032396424966024,0.0336076574204381,-0.0650643839945066,0.0619296018723075,1,637.299638032913,7.51018524169922e-05
173,4000,58,0.0154253445386668,0.0337565728224753,0.0342210278979894,-0.0507375381933849,0.0815882272707184,1,510.2348279953,7.67707824707031e-05
1740,1000,581,0.035914635315573,0.0740126695226796,0.0704442184173094,-0.109150196948879,0.180979467580025,1,140.653172969818,6.866455078125e-05
1741,2000,581,0.108418564263845,0.0473286529904977,0.0481438260522897,0.0156544044024692,0.20118272412522,0,224.026656389236,5.14984130859375e-05
1742,4000,581,0.068244819859298,0.033073817236296,0.0337658648098532,0.00342013807615787,0.133069501642438,0,604.239351987839,6.22272491455078e-05
1743,1000,582,-0.0149626616141734,0.0684064508207963,0.0690218702407763,-0.149039305222934,0.119113981994587,1,100.78431892395,6.27040863037109e-05
1744,2000,582,-0.0119203534444858,0.0477087600094462,0.047151194049866,-0.105429523063,0.0815888161740288,1,407.846876621246,8.22544097900391e-05
1745,4000,582,-0.00351505487959287,0.0342994775637062,0.0347184776204012,-0.070742030904457,0.0637119211452713,1,674.069713354111,0.0001220703125
1746,1000,583,-0.0325365640033029,0.067333742319729,0.0679453925163956,-0.164510698949972,0.099437570943366,1,146.865803956985,5.45978546142578e-05
1747,2000,583,-0.0587699910522863,0.0497634114031597,0.0480027284575614,-0.156306277402479,0.0387662952979067,1,219.674151659012,8.89301300048828e-05
1748,4000,583,0.0189001343834115,0.0323617459522363,0.033659527343656,-0.0445288876829717,0.0823291564497946,1,507.977398633957,7.60555267333984e-05
1749,1000,584,0.0229193789287498,0.0665667919713837,0.0656439991166092,-0.107551533335162,0.153390291192662,1,148.086399078369,5.36441802978516e-05
174,1000,59,-0.0924285960361923,0.0636055487594225,0.0641982096871749,-0.21709547160466,0.0322382795322758,1,108.274650812149,4.86373901367188e-05
1750,2000,584,-0.0379565158143593,0.046510210900101,0.0469801217266905,-0.129116529178557,0.0532034975498387,1,365.208198547363,6.55651092529297e-05
1751,4000,584,0.0347749686538923,0.0334130079107139,0.0329121691166368,-0.030714526851107,0.100264464158892,1,483.008094072342,0.000103950500488281
1752,1000,585,0.0632608483215241,0.0641262137230234,0.0663736317517975,-0.0624265305756018,0.18894822721865,1,152.36073589325,6.72340393066406e-05
1753,2000,585,0.0244448790393682,0.0484425440016133,0.0481071561894053,-0.0705025072037939,0.11939226528253,1,228.001055240631,5.76972961425781e-05
1754,4000,585,0.00832631203490742,0.0328924254105066,0.0333502833134294,-0.0561428417696856,0.0727954658395004,1,508.738049268723,8.94069671630859e-05
1755,1000,586,0.00490108184492472,0.0660372051425338,0.0629017926636601,-0.124531840234441,0.134334003924291,1,104.956424713135,3.91006469726562e-05
1756,2000,586,0.0785826872833783,0.0478350571169142,0.0473419955232021,-0.0151740246657736,0.17233939923253,1,166.328826904297,4.98294830322266e-05
1757,4000,586,0.00778978851941653,0.0340235603086013,0.0339230624984502,-0.0588963896854419,0.074475966724275,1,498.782609224319,9.25064086914062e-05
1758,1000,587,-0.191571275187343,0.0687869092806466,0.0672254553361356,-0.326393617377411,-0.0567489329972757,0,124.499185085297,3.52859497070312e-05
1759,2000,587,0.00534105503036008,0.0475358256186173,0.047217428541122,-0.0878291631821299,0.0985112732428501,1,435.106074094772,0.000110626220703125
175,2000,59,-0.04946461481787,0.0473867340085987,0.0474525382608052,-0.142342613474723,0.0434133838389835,1,209.494580745697,5.74588775634766e-05
1760,4000,587,-0.0325829520125899,0.0327300812115029,0.0335368033042047,-0.0967339111871355,0.0315680071619558,1,615.461458206177,9.03606414794922e-05
1761,1000,588,0.0954417401014395,0.0699757017071437,0.0666676124029677,-0.0417106352445622,0.232594115447441,1,135.133138656616,5.340576171875e-05
1762,2000,588,-0.0871534576509802,0.0467678343202823,0.0475733935015936,-0.178818412918734,0.00451149761677315,1,411.683492183685,8.10623168945312e-05
1763,4000,588,-0.00123404408873747,0.0326384330132184,0.0337862202105755,-0.0652053727946455,0.0627372846171706,1,659.173756837845,0.000103473663330078
1764,1000,589,-0.0142909752758068,0.0695691408693929,0.0670807031520065,-0.150646491379817,0.122064540828203,1,155.005216360092,0.000114202499389648
1765,2000,589,-0.0539255225009626,0.0481105804947801,0.0482320415586958,-0.148222260270732,0.0403712152688064,1,437.79776763916,9.17911529541016e-05
1766,4000,589,0.0905204361452193,0.0337817089776444,0.0345680896165994,0.0243082865490362,0.156732585741402,0,947.286025524139,8.67843627929688e-05
1767,1000,590,0.0694862458821113,0.0663727201332375,0.0673221625017273,-0.0606042855790342,0.199576777343257,1,193.372482299805,5.93662261962891e-05
1768,2000,590,0.0555122357785814,0.0465275873736042,0.0478763747380003,-0.0356818354736829,0.146706307030846,1,293.697816610336,5.96046447753906e-05
1769,4000,590,-0.00216039284256325,0.0333753032594379,0.0340864249452697,-0.0675759872310616,0.0632552015459351,1,451.032918453217,7.43865966796875e-05
176,4000,59,0.017593359777718,0.0331136200813244,0.033387788627472,-0.0473093355816778,0.0824960551371137,1,487.614664793015,7.55786895751953e-05
1770,1000,591,0.0457603541994931,0.0693344078837009,0.0675221777257643,-0.0901350852525607,0.181655793651547,1,218.252257108688,8.7738037109375e-05
1771,2000,591,0.0274551672690006,0.0480673667003212,0.047872315509556,-0.0667568714636289,0.12166720600163,1,273.116663217545,5.05447387695312e-05
1772,4000,591,-0.01150878036552,0.0342808135562161,0.0355973632944495,-0.0786991749357035,0.0556816142046634,1,892.804463148117,0.000111579895019531
1773,1000,592,-0.0370494969243068,0.0696781113944104,0.0702517210157954,-0.173618595257351,0.0995196014087376,1,153.810600042343,6.50882720947266e-05
1774,2000,592,-0.100645665040347,0.0470989597429886,0.0467859831204331,-0.192959626136604,-0.00833170394408891,0,207.987849473953,5.76972961425781e-05
1775,4000,592,-0.0273752760708321,0.0334995781605898,0.0334068857751572,-0.0930344492655881,0.0382838971239239,1,447.592377901077,7.36713409423828e-05
1776,1000,593,0.0794521267992533,0.0695770690112384,0.0668488064229425,-0.056918928462774,0.215823182061281,1,101.157868385315,4.76837158203125e-05
1777,2000,593,-0.0335105148919707,0.0461293768476609,0.0470090872772087,-0.123924093513386,0.0569030637294448,1,200.672988176346,7.27176666259766e-05
1778,4000,593,0.0156114564022899,0.0334771550912168,0.0338972844779909,-0.0500037675764951,0.0812266803810749,1,444.58980512619,0.000106573104858398
1779,1000,594,0.056161070698416,0.0734839240712408,0.066191101205575,-0.0878674204812159,0.200189561878048,1,148.75593662262,4.22000885009766e-05
177,1000,60,0.0446846972458918,0.0717545319647162,0.0734205455295865,-0.095954185404952,0.185323579896736,1,110.368444442749,4.38690185546875e-05
1780,2000,594,-0.0115835209617788,0.0478680730119901,0.0483300255105296,-0.105404944065279,0.0822379021417217,1,300.260953426361,4.55379486083984e-05
1781,4000,594,-0.0636980394194155,0.0340625956176404,0.0344588205938923,-0.130460726829991,0.00306464799115974,1,504.312618255615,6.60419464111328e-05
1782,1000,595,0.0478369093960815,0.0691201061010074,0.0679279122385616,-0.0876384985618931,0.183312317354056,1,217.656348705292,7.84397125244141e-05
1783,2000,595,0.0263777722601725,0.0464618845894429,0.0455134256802789,-0.0646875215351356,0.117443066055481,1,199.331693887711,5.55515289306641e-05
1784,4000,595,-0.010348774350804,0.0331417291955284,0.0339112091640593,-0.0753065635740396,0.0546090148724317,1,907.039978265762,9.75131988525391e-05
1785,1000,596,0.0232221645336704,0.0722358165830188,0.0714999652556578,-0.118360035969046,0.164804365036387,1,206.865894794464,8.82148742675781e-05
1786,2000,596,-0.0347669499911719,0.0464454620421652,0.0472203703397331,-0.125800055593816,0.056266155611472,1,224.577363967896,5.48362731933594e-05
1787,4000,596,0.00184798650622466,0.0323342178452565,0.032659089013501,-0.0615270804704781,0.0652230534829274,1,490.415827989578,7.15255737304688e-05
1788,1000,597,-0.0500566075876963,0.0673493291173093,0.0673014074895517,-0.182061292657623,0.08194807748223,1,163.398697376251,5.31673431396484e-05
1789,2000,597,0.0272948086003252,0.049233037287752,0.0491157107940009,-0.0692019444836687,0.123791561684319,1,296.595735788345,5.38825988769531e-05
178,2000,60,-0.0409846670069313,0.047619418428128,0.0478579049384845,-0.134318727126062,0.0523493931121996,1,211.932823419571,8.96453857421875e-05
1790,4000,597,-0.033105033046492,0.0325786381414474,0.0336882394862402,-0.0969591638037289,0.0307490977107448,1,500.341232061386,7.65323638916016e-05
1791,1000,598,-0.105176133724417,0.0649906168538944,0.0636845542728518,-0.23255774275805,0.0222054753092161,1,104.536933422089,4.12464141845703e-05
1792,2000,598,-0.0235254412120422,0.0495764394965519,0.048809173129031,-0.120695262625284,0.0736443802011996,1,443.721241235733,8.53538513183594e-05
1793,4000,598,0.0431688804146286,0.0328756924578966,0.0329450910775188,-0.0212674768028487,0.107605237632106,1,475.820125102997,6.36577606201172e-05
1794,1000,599,-0.0279191638589946,0.0683656296962536,0.0644976594439014,-0.161915798063652,0.106077470345662,1,130.414493083954,4.33921813964844e-05
1795,2000,599,0.0487690600207642,0.0466960932340799,0.0471354905089933,-0.0427552827180325,0.140293402759561,1,269.42059969902,5.22136688232422e-05
1796,4000,599,-0.0486080910690335,0.0329734366503662,0.0335437901196389,-0.113236026903751,0.0160198447656843,1,613.800462961197,6.67572021484375e-05
1797,1000,600,-0.0668547463142285,0.0709806539928209,0.0699860994100355,-0.205976828140158,0.0722673355117006,1,107.770528793335,4.62532043457031e-05
1798,2000,600,0.044675377002587,0.0469114929103496,0.0473468724329311,-0.0472711491016982,0.136621903106872,1,287.266471147537,6.53266906738281e-05
1799,4000,600,0.00491979499232099,0.0333323252849373,0.0344679642175605,-0.060411562566156,0.070251152550798,1,497.603314161301,6.36577606201172e-05
179,4000,60,-0.0575824862245235,0.0338404935859031,0.0337405833053822,-0.123909853652894,0.00874488120384662,1,432.183658599854,8.46385955810547e-05
17,4000,6,-0.0201183585825736,0.0330411801076019,0.0337825726810979,-0.0848790715934734,0.0446423544283261,1,464.497654438019,8.41617584228516e-05
1800,1000,601,-0.0230128361461937,0.0684491896992481,0.0667006704496783,-0.15717324795672,0.111147575664333,1,110.591373920441,6.60419464111328e-05
1801,2000,601,0.0205080136160704,0.0466391317899994,0.047072365940773,-0.0709046846923284,0.111920711924469,1,422.411982059479,9.89437103271484e-05
1802,4000,601,0.0199090918315495,0.0341101094078681,0.0353024020303785,-0.046946722607872,0.0867649062709709,1,1004.71872234344,0.000104427337646484
1803,1000,602,0.195168905308002,0.0739975047353911,0.0702795070274791,0.0501337960266355,0.340204014589368,0,153.294610500336,6.12735748291016e-05
1804,2000,602,0.0230767171565223,0.0464912704729721,0.0467493356050211,-0.0680461729705029,0.114199607283548,1,201.979304790497,5.22136688232422e-05
1805,4000,602,0.0179167654570793,0.0341310984901781,0.0351443739955784,-0.0489801875836697,0.0848137184978283,1,681.027795791626,0.00011444091796875
1806,1000,603,-0.0879570899741838,0.0674611046714797,0.0688472187583693,-0.220180855130284,0.0442666751819165,1,145.632562160492,5.88893890380859e-05
1807,2000,603,-0.0403887802607468,0.0484187338998569,0.0500133700098886,-0.135289498704466,0.0545119381829728,1,222.767893314362,4.86373901367188e-05
